metric_id,name,description,baseUnit,statistic,value,tags
105974,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106027,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,1.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106027,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.039,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106027,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106080,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,1.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106080,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.039,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106080,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106133,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106133,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106133,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106186,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106186,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106186,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106239,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106239,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106239,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106292,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106292,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106292,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106345,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106345,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106345,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106398,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106398,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106398,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106451,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106451,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106451,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106504,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106504,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106504,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106557,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106557,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106557,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106610,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106610,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106610,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106663,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106663,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106663,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106716,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,2.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106716,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.053,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106716,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106769,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106769,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106769,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.01,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106822,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106822,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106822,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106875,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106875,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106875,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106928,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106928,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106928,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106981,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106981,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
106981,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107034,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107034,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107034,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107087,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107087,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107087,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107140,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107140,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107140,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107193,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107193,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107193,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107246,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107246,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107246,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107299,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107299,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107299,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107352,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107352,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107352,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107405,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107405,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107405,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107458,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,3.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107458,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.063,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107458,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107511,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107511,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107511,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107564,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107564,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107564,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107617,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107617,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107617,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107670,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107670,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107670,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107723,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107723,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107723,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107776,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107776,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107776,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107829,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107829,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107829,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107882,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107882,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107882,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107935,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107935,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107935,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107988,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107988,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
107988,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108041,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108041,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108041,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108094,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108094,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108094,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108147,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108147,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108147,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108200,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,4.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108200,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.074,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108200,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108253,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,5.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108253,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.088,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108253,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108306,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,5.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
108306,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.088,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
