metric_id,name,description,baseUnit,statistic,value,tags
19885,http.server.requests,,seconds,COUNT,20134.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19885,http.server.requests,,seconds,TOTAL_TIME,11.405404327,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19885,http.server.requests,,seconds,MAX,0.000445055,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19938,http.server.requests,,seconds,COUNT,20233.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19938,http.server.requests,,seconds,TOTAL_TIME,11.442560676,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19938,http.server.requests,,seconds,MAX,0.000921717,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19991,http.server.requests,,seconds,COUNT,20332.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19991,http.server.requests,,seconds,TOTAL_TIME,11.481019792,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
19991,http.server.requests,,seconds,MAX,0.001013054,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20044,http.server.requests,,seconds,COUNT,20431.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20044,http.server.requests,,seconds,TOTAL_TIME,11.51611569,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20044,http.server.requests,,seconds,MAX,0.000412265,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20097,http.server.requests,,seconds,COUNT,20530.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20097,http.server.requests,,seconds,TOTAL_TIME,11.551222067,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20097,http.server.requests,,seconds,MAX,0.000986843,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20150,http.server.requests,,seconds,COUNT,20628.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20150,http.server.requests,,seconds,TOTAL_TIME,11.586960345,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20150,http.server.requests,,seconds,MAX,0.000500057,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20203,http.server.requests,,seconds,COUNT,20727.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20203,http.server.requests,,seconds,TOTAL_TIME,11.622063935,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20203,http.server.requests,,seconds,MAX,0.000390177,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20256,http.server.requests,,seconds,COUNT,20826.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20256,http.server.requests,,seconds,TOTAL_TIME,11.655196513,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20256,http.server.requests,,seconds,MAX,0.001014868,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20309,http.server.requests,,seconds,COUNT,20925.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20309,http.server.requests,,seconds,TOTAL_TIME,11.691295451999999,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20309,http.server.requests,,seconds,MAX,0.001126278,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20362,http.server.requests,,seconds,COUNT,21024.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20362,http.server.requests,,seconds,TOTAL_TIME,11.725812827,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20362,http.server.requests,,seconds,MAX,0.000490598,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20415,http.server.requests,,seconds,COUNT,21123.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20415,http.server.requests,,seconds,TOTAL_TIME,11.75719915,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20415,http.server.requests,,seconds,MAX,0.000734434,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20468,http.server.requests,,seconds,COUNT,21222.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20468,http.server.requests,,seconds,TOTAL_TIME,11.790226750999999,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20468,http.server.requests,,seconds,MAX,0.001009809,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20521,http.server.requests,,seconds,COUNT,21321.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20521,http.server.requests,,seconds,TOTAL_TIME,11.824741181,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20521,http.server.requests,,seconds,MAX,0.000524877,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20574,http.server.requests,,seconds,COUNT,21420.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20574,http.server.requests,,seconds,TOTAL_TIME,11.859846099,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20574,http.server.requests,,seconds,MAX,0.000819939,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20627,http.server.requests,,seconds,COUNT,21519.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20627,http.server.requests,,seconds,TOTAL_TIME,11.891401546,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20627,http.server.requests,,seconds,MAX,0.000998784,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20680,http.server.requests,,seconds,COUNT,21618.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20680,http.server.requests,,seconds,TOTAL_TIME,11.926089728,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20680,http.server.requests,,seconds,MAX,0.000489659,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20733,http.server.requests,,seconds,COUNT,21717.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20733,http.server.requests,,seconds,TOTAL_TIME,11.958980139000001,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20733,http.server.requests,,seconds,MAX,0.000687502,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20786,http.server.requests,,seconds,COUNT,21816.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20786,http.server.requests,,seconds,TOTAL_TIME,11.994387027,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20786,http.server.requests,,seconds,MAX,0.001106742,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20839,http.server.requests,,seconds,COUNT,21915.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20839,http.server.requests,,seconds,TOTAL_TIME,12.030026527,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20839,http.server.requests,,seconds,MAX,0.000532054,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20892,http.server.requests,,seconds,COUNT,22014.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20892,http.server.requests,,seconds,TOTAL_TIME,12.06377886,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20892,http.server.requests,,seconds,MAX,0.000751317,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20945,http.server.requests,,seconds,COUNT,22113.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20945,http.server.requests,,seconds,TOTAL_TIME,12.097211269999999,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20945,http.server.requests,,seconds,MAX,0.000871729,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20998,http.server.requests,,seconds,COUNT,22212.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20998,http.server.requests,,seconds,TOTAL_TIME,12.131431993,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
20998,http.server.requests,,seconds,MAX,0.000709477,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21051,http.server.requests,,seconds,COUNT,22311.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21051,http.server.requests,,seconds,TOTAL_TIME,12.16773394,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21051,http.server.requests,,seconds,MAX,0.000490897,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21104,http.server.requests,,seconds,COUNT,22410.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21104,http.server.requests,,seconds,TOTAL_TIME,12.204237717,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21104,http.server.requests,,seconds,MAX,0.000518658,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21157,http.server.requests,,seconds,COUNT,22509.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21157,http.server.requests,,seconds,TOTAL_TIME,12.238203634000001,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21157,http.server.requests,,seconds,MAX,0.000710635,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21210,http.server.requests,,seconds,COUNT,22607.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21210,http.server.requests,,seconds,TOTAL_TIME,12.272880479000001,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
21210,http.server.requests,,seconds,MAX,0.00041668,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
